district,apartment_type,property_type,floor_area,price,price_m2,build_year,floor,elevator,condition,plot,energy_class,date_scrape,municipaliy,number_of_room,number_of_room_cat,property_type_main,postcode
Töölö-Töölö,1h+kk+kph,apartment,"26,20",250000.0,9542.0,1932.0,2/5,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=10&search=1&sf=0&so=a,1.0,1.0,apartment,00250
Töölö-Töölö,2h+k+kph,apartment,"60,10",360000.0,5990.0,1926.0,3/6,on,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=41&search=1&sf=0&so=a,2.0,2.0,apartment,00250
Puotinharju,1h+kk+kph+parveke,apartment,"23,50",125000.0,5319.0,1963.0,4/9,on,huono,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=10&search=1&sf=0&so=a,1.0,1.0,apartment,00900
Puotinharju,2h+k+kph+vh+p (...,apartment,"59,00",182000.0,3085.0,1964.0,4/5,on,tyyd.,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=16&search=1&sf=0&so=a,2.0,2.0,apartment,00900
Puotinharju,2h+k,apartment,"59,00",175000.0,2966.0,1964.0,1/5,on,tyyd.,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=27&search=1&sf=0&so=a,2.0,2.0,apartment,00900
Puotinharju,"2h, k, kph, parv",apartment,"51,50",165500.0,3214.0,1963.0,4/9,on,tyyd.,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=27&search=1&sf=0&so=a,2.0,2.0,apartment,00900
Puotinharju,"2 h, k, kph, p",apartment,"55,00",185000.0,3364.0,1963.0,3/3,ei,tyyd.,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=29&search=1&sf=0&so=a,2.0,2.0,apartment,00900
Puotinharju,"2 h, k, kph, er...",apartment,"56,00",148000.0,2643.0,1964.0,3/7,on,tyyd.,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=29&search=1&sf=0&so=a,2.0,2.0,apartment,00900
Puotinharju,2+k+kph+las.p,apartment,"55,50",169000.0,3045.0,1964.0,1/6,on,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=30&search=1&sf=0&so=a,2.0,2.0,apartment,00900
Puotinharju,"2h, k, kph, par...",apartment,"55,00",197000.0,3582.0,1962.0,3/3,ei,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=35&search=1&sf=0&so=a,2.0,2.0,apartment,00900
Puotinharju,"3h, k, kph. vh,...",apartment,"63,00",147000.0,2333.0,1964.0,3/3,ei,tyyd.,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=45&search=1&sf=0&so=a,3.0,3+,apartment,00900
Puotinharju,3h+k+kph+vh+p (...,apartment,"74,50",208000.0,2792.0,1964.0,3/5,on,tyyd.,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=46&search=1&sf=0&so=a,3.0,3+,apartment,00900
Puotinharju,3+k+kph+vh+las.p,apartment,"62,00",224000.0,3613.0,1964.0,3/3,ei,hyvä,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=48&search=1&sf=0&so=a,3.0,3+,apartment,00900
Puotinharju,3h+k+vh+kph/wc+...,apartment,"72,00",200000.0,2778.0,1962.0,4/7,on,tyyd.,vuokra							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=49&search=1&sf=0&so=a,3.0,3+,apartment,00900
Puotinharju,"3h, k, lasit.pa...",apartment,"68,00",189000.0,2779.0,1962.0,2/7,on,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=53&search=1&sf=0&so=a,3.0,3+,apartment,00900
Puotinharju,"3 h, k, kph, la...",apartment,"63,00",150000.0,2381.0,1964.0,3/3,ei,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=54&search=1&sf=0&so=a,3.0,3+,apartment,00900
Puotinharju,3h+k+kph+vh ja ...,apartment,"72,00",187000.0,2597.0,1962.0,5/7,on,tyyd.,vuokra							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=55&search=1&sf=0&so=a,3.0,3+,apartment,00900
Puotinharju,3 h + k + kph +...,apartment,"74,50",170000.0,2282.0,1964.0,5/5,on,tyyd.,vuokra							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=58&search=1&sf=0&so=a,3.0,3+,apartment,00900
Puotinharju,"3h, k, vh, lasi...",apartment,"67,00",177000.0,2642.0,1963.0,3/7,on,tyyd.,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=60&search=1&sf=0&so=a,3.0,3+,apartment,00900
Puotinharju,"4h, k, kph + pa...",apartment,"81,00",232000.0,2864.0,1963.0,5/7,on,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=64&search=1&sf=0&so=a,4.0,3+,apartment,00900
Puotinharju,"4-5 h, k, kh, e...",apartment,"98,00",185000.0,1888.0,1964.0,6/7,on,tyyd.,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=65&search=1&sf=0&so=a,4.0,3+,apartment,00900
Puotinharju,"4h, k, vh, kph,...",apartment,"81,00",235502.0,2907.0,1963.0,1/3,ei,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=68&search=1&sf=0&so=a,4.0,3+,apartment,00900
Puotinharju,"4h, k, kph, eri...",apartment,"79,50",225000.0,2830.0,1966.0,2/3,ei,hyvä,vuokra							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=70&search=1&sf=0&so=a,4.0,3+,apartment,00900
Puotinharju,"4h, k, wc, kph,...",apartment,"85,50",210000.0,2456.0,1965.0,2/3,ei,hyvä,vuokra							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=75&search=1&sf=0&so=a,4.0,3+,apartment,00900
Puotinharju,4h+k+s,apartment,"88,00",251000.0,2852.0,1964.0,5/5,on,hyvä,vuokra							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=76&search=1&sf=0&so=a,4.0,3+,apartment,00900
Niemenmäki,"1h, kk, kph",apartment,"23,00",143500.0,6239.0,1962.0,1/7,on,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=12&search=1&sf=0&so=a,1.0,1.0,apartment,61650
Niemenmäki,"2h, kk, kph, parv.",apartment,"44,00",216000.0,4909.0,1963.0,4/8,on,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=24&search=1&sf=0&so=a,2.0,2.0,apartment,61650
Niemenmäki,"2h, k, kph, 2 x...",apartment,"44,00",174000.0,3955.0,1962.0,8/10,on,huono,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=25&search=1&sf=0&so=a,2.0,2.0,apartment,61650
Niemenmäki,"3 h, k, kph, vh...",apartment,"63,00",224000.0,3556.0,1962.0,2/8,on,tyyd.,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=60&search=1&sf=0&so=a,3.0,3+,apartment,61650
Niemenmäki,"3h,k,kph, vh, l...",apartment,"66,60",323000.0,4850.0,1962.0,2/8,on,hyvä,vuokra							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=62&search=1&sf=0&so=a,3.0,3+,apartment,61650
Niemenmäki,"6h, avok, kph, ...",apartment,"119,00",525000.0,4412.0,1962.0,8/10,on,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=64&search=1&sf=0&so=a,6.0,3+,apartment,61650
Niemenmäki,"4h, avok/rt, kp...",apartment,"100,00",502000.0,5020.0,1961.0,5/9,on,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=64&search=1&sf=0&so=a,4.0,3+,apartment,61650
Niemenmäki,"4h, k, kph, eri...",apartment,"100,00",500000.0,5000.0,1961.0,6/9,on,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=65&search=1&sf=0&so=a,4.0,3+,apartment,61650
Niemenmäki,"4 h, avok, rt, ...",apartment,"95,00",452000.0,4758.0,1962.0,1/4,on,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=65&search=1&sf=0&so=a,4.0,3+,apartment,61650
Niemenmäki,5h+k+kph+eril.w...,apartment,"117,00",500000.0,4274.0,1962.0,2/3,on,tyyd.,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=68&search=1&sf=0&so=a,5.0,3+,apartment,61650
Niemenmäki,5h+k+kph+wc+vh+...,apartment,"119,00",455000.0,3824.0,1962.0,5/10,on,tyyd.,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=69&search=1&sf=0&so=a,5.0,3+,apartment,61650
Niemenmäki,"4 h, k, kph, er...",apartment,"100,00",465000.0,4650.0,1961.0,8/9,on,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=70&search=1&sf=0&so=a,4.0,3+,apartment,61650
Niemenmäki,4 h+k,apartment,"100,00",460000.0,4600.0,1962.0,3/8,on, ,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=78&search=1&sf=0&so=a,4.0,3+,apartment,61650
Itä-Pasila,"1h, kk, kph",apartment,"31,00",155000.0,5000.0,1975.0,6/7,on,tyyd.,vuokra							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=11&search=1&sf=0&so=a,1.0,1.0,apartment,00077
Itä-Pasila,1h+k+alk.+kh+vh+p,apartment,"31,00",187000.0,6032.0,1975.0,7/8,on,tyyd.,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=13&search=1&sf=0&so=a,1.0,1.0,apartment,00077
Itä-Pasila,2h+kk,apartment,"44,00",197200.0,4482.0,1977.0,6/7,on, ,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=21&search=1&sf=0&so=a,2.0,2.0,apartment,00077
Itä-Pasila,"2h, k, kph, vh, p",apartment,"61,00",230000.0,3770.0,1976.0,10/14,on,hyvä,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=22&search=1&sf=0&so=a,2.0,2.0,apartment,00077
Itä-Pasila,2h+k,apartment,"61,00",235000.0,3852.0,1976.0,9/13,on,hyvä,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=24&search=1&sf=0&so=a,2.0,2.0,apartment,00077
Itä-Pasila,"2h, k, kph, las...",apartment,"58,00",230000.0,3966.0,1975.0,2/7,on,tyyd.,vuokra							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=27&search=1&sf=0&so=a,2.0,2.0,apartment,00077
Itä-Pasila,"2h, kk, kph.",apartment,"45,50",195000.0,4286.0,1976.0,10/14,on,hyvä,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=27&search=1&sf=0&so=a,2.0,2.0,apartment,00077
Itä-Pasila,"2h,k,kh,lasitet...",apartment,"56,50",230000.0,4071.0,1977.0,5/12,on,tyyd.,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=38&search=1&sf=0&so=a,2.0,2.0,apartment,00077
Itä-Pasila,2h+k+kph+vh+las...,apartment,"59,50",285000.0,4790.0,1974.0,13/14,on,hyvä,vuokra							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=39&search=1&sf=0&so=a,2.0,2.0,apartment,00077
Itä-Pasila,2h+k,apartment,"56,50",255000.0,4513.0,1977.0,8/11,on,tyyd.,vuokra							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=39&search=1&sf=0&so=a,2.0,2.0,apartment,00077
Itä-Pasila,"2h, k, kh, lasi...",apartment,"58,00",235000.0,4052.0,1975.0,6/7,on,hyvä,vuokra							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=41&search=1&sf=0&so=a,2.0,2.0,apartment,00077
Itä-Pasila,"3h, avok, kph, p",apartment,"68,50",230000.0,3358.0,1976.0,4/12,on,hyvä,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=44&search=1&sf=0&so=a,3.0,3+,apartment,00077
Itä-Pasila,"3h, k, rt, kph,...",apartment,"89,00",330000.0,3708.0,1975.0,2/7,on,tyyd.,vuokra							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=50&search=1&sf=0&so=a,3.0,3+,apartment,00077
Itä-Pasila,3h+k,apartment,"68,50",292000.0,4263.0,1976.0,7/13,on,tyyd.,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=58&search=1&sf=0&so=a,3.0,3+,apartment,00077
Itä-Pasila,"4h,avok,kh,eril...",apartment,"85,00",417500.0,4912.0,1976.0,1/13,on,hyvä,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=67&search=1&sf=0&so=a,4.0,3+,apartment,00077
Itä-Pasila,"4-5 h, k, parve...",apartment,"117,00",360000.0,3077.0,1976.0,7/7,on,tyyd.,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=71&search=1&sf=0&so=a,4.0,3+,apartment,00077
Arabianranta,"1h,avok,kh,p",apartment,"40,00",275000.0,6875.0,2005.0,1/4,on,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=11&search=1&sf=0&so=a,1.0,1.0,apartment,00560
Arabianranta,"2h, kk, kph, sa...",apartment,"58,50",395000.0,6752.0,2014.0,7/9,on,hyvä,oma							,B,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=17&search=1&sf=0&so=a,2.0,2.0,apartment,00560
Arabianranta,"2h, keittiö...",apartment,"45,00",312000.0,6933.0,2007.0,6/8,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=20&search=1&sf=0&so=a,2.0,2.0,apartment,00560
Arabianranta,"2h,avok,kh,lasi...",apartment,"42,50",309155.0,7274.0,2015.0,6/11,on,hyvä,vuokra							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=26&search=1&sf=0&so=a,2.0,2.0,apartment,00560
Arabianranta,2h+k+s+lasitett...,apartment,"58,00",280000.0,4828.0,2008.0,5/5,on,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=29&search=1&sf=0&so=a,2.0,2.0,apartment,00560
Arabianranta,2h+avok+s+p,apartment,"59,00",332000.0,5627.0,2001.0,1/6,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=30&search=1&sf=0&so=a,2.0,2.0,apartment,00560
Arabianranta,"2h, k, kph, s, ...",apartment,"63,50",398000.0,6268.0,2013.0,3/5,on,hyvä,oma							,A,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=37&search=1&sf=0&so=a,2.0,2.0,apartment,00560
Arabianranta,"2h, avok. kph, ...",apartment,"58,00",330000.0,5690.0,2015.0,4/4,on,hyvä, 							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=38&search=1&sf=0&so=a,2.0,2.0,apartment,00560
Arabianranta,3h+avok+kph+eri...,apartment,"83,00",445000.0,5361.0,2008.0,2/6,on,hyvä,vuokra							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=44&search=1&sf=0&so=a,3.0,3+,apartment,00560
Arabianranta,"3h, avok, kph, ...",apartment,"87,00",387150.0,4450.0,2011.0,2/7,on,hyvä,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=45&search=1&sf=0&so=a,3.0,3+,apartment,00560
Arabianranta,"3h, k, s",apartment,"84,00",455000.0,5417.0,2014.0,2/4,on,hyvä,vuokra							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=48&search=1&sf=0&so=a,3.0,3+,apartment,00560
Arabianranta,3h+avok+khh-til...,apartment,"74,50",505000.0,6779.0,2013.0,4/4,on,hyvä,oma							,A,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=58&search=1&sf=0&so=a,3.0,3+,apartment,00560
Arabianranta,"4h, k, rt, kph,...",apartment,"96,50",517500.0,5363.0,2005.0,4/6,on,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=64&search=1&sf=0&so=a,4.0,3+,apartment,00560
Arabianranta,"4h, k, kph/wc, ...",apartment,"106,50",568443.0,5337.0,2008.0,7/7,on,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=71&search=1&sf=0&so=a,4.0,3+,apartment,00560
Kurkimäki,2h+k+s+piha/ter...,apartment,"62,00",185000.0,2984.0,1984.0,1/4,ei,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=14&search=1&sf=0&so=a,2.0,2.0,apartment,71480
Kurkimäki,2h+kk+kph,apartment,"46,00",119100.0,2589.0,1986.0,2/3,ei,tyyd.,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=34&search=1&sf=0&so=a,2.0,2.0,apartment,71480
Kurkimäki,"2 h, k, piha",apartment,"58,50",177000.0,3026.0,1989.0,1/1,ei,hyvä,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=38&search=1&sf=0&so=a,2.0,2.0,apartment,71480
Kurkimäki,3h+avok.+kph+vh...,apartment,"74,50",186500.0,2503.0,1989.0,1/2,ei,tyyd.,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=45&search=1&sf=0&so=a,3.0,3+,apartment,71480
Kurkimäki,"3h,k,kph,lasit.p",apartment,"74,00",173000.0,2338.0,1984.0,2/4,ei,hyvä,vuokra							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=53&search=1&sf=0&so=a,3.0,3+,apartment,71480
Kurkimäki,3h+k+kph,apartment,"74,50",158000.0,2121.0,1988.0,1/3,ei,tyyd.,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=56&search=1&sf=0&so=a,3.0,3+,apartment,71480
Kurkimäki,3h+k+kph+kattot...,apartment,"74,50",188000.0,2523.0,1985.0,3/3,ei,hyvä,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=62&search=1&sf=0&so=a,3.0,3+,apartment,71480
Kurkimäki,"4 h, k, kph/s, ...",apartment,"88,00",200000.0,2273.0,1988.0,-1/3,ei,tyyd.,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=65&search=1&sf=0&so=a,4.0,3+,apartment,71480
Kurkimäki,"4 h, k, erill w...",apartment,"88,00",192000.0,2182.0,1988.0,-1/3,ei,tyyd.,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=66&search=1&sf=0&so=a,4.0,3+,apartment,71480
Kurkimäki,"4h, k, saunaos,...",row house,"91,50",230000.0,2514.0,1987.0,1/2,ei,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=72&search=1&sf=0&so=a,4.0,3+,house,71480
Kurkimäki,"3h, k, kph, wc,...",apartment,"88,00",210000.0,2386.0,1988.0,1/3,ei,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=75&search=1&sf=0&so=a,3.0,3+,apartment,71480
Kurkimäki,"4 h, k, s/kph, ...",row house,"86,50",254000.0,2936.0,1987.0,2/2,ei,hyvä,vuokra							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=75&search=1&sf=0&so=a,4.0,3+,house,71480
Kurkimäki,4h+k,apartment,"90,00",224000.0,2489.0,1989.0,3/3,ei,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=79&search=1&sf=0&so=a,4.0,3+,apartment,71480
Lehtisaari,"2h, avokeitti...",apartment,"43,50",235000.0,5402.0,2013.0,3/4,on,hyvä,vuokra							,B,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=14&search=1&sf=0&so=a,2.0,2.0,apartment,00340
Lehtisaari,"2h, kt",apartment,"43,50",230000.0,5287.0,2013.0,2/4,on,hyvä,vuokra							,B,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=20&search=1&sf=0&so=a,2.0,2.0,apartment,00340
Lehtisaari,"2h, avok, kph, ...",apartment,"52,20",200000.0,3831.0,1967.0,2/4,on,tyyd.,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=27&search=1&sf=0&so=a,2.0,2.0,apartment,00340
Lehtisaari,"2 h, k, kh, 2 x...",apartment,"58,00",225000.0,3879.0,1967.0,1/4,on,hyvä,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=34&search=1&sf=0&so=a,2.0,2.0,apartment,00340
Lehtisaari,"2h, k",apartment,"63,30",266000.0,4202.0,1967.0,4/4,on,hyvä,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=37&search=1&sf=0&so=a,2.0,2.0,apartment,00340
Lehtisaari,"3h, k, s, kph, ...",apartment,"82,00",380000.0,4634.0,2013.0,2/4,on,hyvä,vuokra							,B,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=45&search=1&sf=0&so=a,3.0,3+,apartment,00340
Lehtisaari,"4h, k, tk, kph,...",row house,"267,00",400000.0,1498.0,1966.0, ,ei,huono,vuokra							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=65&search=1&sf=0&so=a,4.0,3+,house,00340
Lehtisaari,4h+kph+lasitett...,apartment,"116,00",420000.0,3621.0,1967.0,1/4,on,tyyd.,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=73&search=1&sf=0&so=a,4.0,3+,apartment,00340
Lehtisaari,rivitalohuoneis...,row house,"192,50",485000.0,2519.0,1969.0,2/2,ei,tyyd.,vuokra							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=78&search=1&sf=0&so=a,,nan,house,00340
Viikinlatokartano,2h+avok+wc/kph/...,row house,"51,00",251532.0,4932.0,2012.0,1/2,on,tyyd.,vuokra							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=14&search=1&sf=0&so=a,2.0,2.0,house,
Viikinlatokartano,"3h, k, s/kph, e...",apartment,"80,00",289000.0,3613.0,2009.0,1/5,on,hyvä,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=55&search=1&sf=0&so=a,3.0,3+,apartment,
Viikinlatokartano,"3-4h, k, kph, s...",apartment,"96,50",335000.0,3472.0,2006.0,4/6,on,hyvä,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=60&search=1&sf=0&so=a,3.0,3+,apartment,
Viikinlatokartano,"4h, avokeitti...",row house,"93,50",417000.0,4460.0,2004.0,1/2,on,tyyd.,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=71&search=1&sf=0&so=a,4.0,3+,house,
Herttoniemenranta,"2h, avok, kph, ...",apartment,"51,50",315000.0,6117.0,2000.0,3/4,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=14&search=1&sf=0&so=a,2.0,2.0,apartment,00881
Herttoniemenranta,2h+k/monikä...,apartment,"51,00",355000.0,6961.0,2018.0,1/2,ei,hyvä,oma							,B,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=14&search=1&sf=0&so=a,2.0,2.0,apartment,00881
